title,year,genre,imdb
Blood Circus,2017,Action,4.1
Flowers,2017,"Horror, Mystery, Thriller",5.4
Cannibals and Carpet Fitters,2017,"Comedy, Horror",5.2
11:55,2017,"Crime, Drama",4.9
The Prodigal Returns,2017,Drama,7.5
The People Garden,2017,"Drama, Mystery",4.8
Kicks,2017,"Adventure, Drama",6.4
Contracted: Phase II,2017,"Drama, Horror, Thriller",5.1
Female Werewolf,2017,Horror,1.7
The Void,2017,"Horror, Mystery, Sci-Fi",5.8
Miracles from Heaven,2017,"Biography, Drama, Family",7.1
The Lost Husband,2017,Romance,6.1
Russell Madness,2017,Family,4.2
2307: Winter's Dream,2017,Sci-Fi,3.8
The VVitch: A New-England Folktale,2017,"Drama, Horror, Mystery",6.9
The Snarling,2017,"Action, Comedy, Fantasy",4.4
Bite,2017,Horror,4.9
Shifting Gears,2017,"Action, Comedy, Family",4.8
Cat Skin,2017,"Drama, Romance",5.5
Amateur Night,2017,Comedy,5.1
There's Something in the Pilliga,2017,"Comedy, Fantasy, Horror",3.5
Hell House LLC,2017,"Horror, Mystery",6.4
Monsoon,2017,"Drama, Romance",6.6
The Matchbreaker,2017,"Comedy, Romance",5.6
Seven Stages to Achieve Eternal Bliss by Passing Through the Gateway Chosen by the Holy Storsh,2017,"Comedy, Horror, Thriller",5.3
Grandma,2017,"Comedy, Drama",6.7
Applesauce,2017,"Comedy, Romance",6.4
Caught,2017,"Crime, Drama, Mystery",4.9
Grow House,2017,Comedy,4.6
The Sex Addict,2017,"Comedy, Drama",2.3
The Secrets of Emily Blair,2017,"Horror, Thriller",4.1
Atrocity,2017,Thriller,3.4
All Through the House,2017,Horror,4.4
Sum1,2017,"Horror, Sci-Fi, Thriller",4
A Date to Die For,2017,Thriller,4.9
Western World,2017,Western,2.8
Fight Valley,2017,"Action, Drama",2.7
Terrifier,2017,"Horror, Thriller",5.6
Dead Story,2017,Horror,4.8
And Punching the Clown,2017,Comedy,5.7
Scary Tales: Last Stop,2017,Horror,3.9
The Sublet,2017,"Drama, Horror, Mystery",4.8
A Mermaid's Tale,2017,"Adventure, Drama, Family",4.8
In-Lawfully Yours,2017,"Comedy, Romance",5.8
High Resolution,2017,Drama,4.1
Broken Star,2017,Thriller,4.3
The Circle,2017,"Drama, Sci-Fi, Thriller",5.3
Isolation,2017,"Action, Thriller",4.6
The Warning,2017,Horror,3.6
West of Hell,2017,"Fantasy, Horror, Western",4.6
James White,2017,Drama,7.1
Bloodrunners,2017,"Action, Crime, Horror",4.9
Taking Earth,2017,Sci-Fi,2.6
Lady Macbeth,2017,"Drama, Romance",6.8
Our Little Haven,2017,Drama,8
The Forlorned,2017,Horror,5.3
I Believe,2017,Family,5.4
Across the Line,2017,Drama,5.1
Theresa & Allison,2017,"Drama, Fantasy, Horror",5.9
The Murder Pact,2017,"Mystery, Thriller",5.5
Strangeways Here We Come,2017,"Comedy, Crime",4.5
Killer Piñata,2017,"Comedy, Horror",4.1
Kubo and the Two Strings,2017,"Animation, Action, Adventure",7.8
I Am Not a Serial Killer,2017,"Drama, Horror, Thriller",6.2
Don't Wake Mommy,2017,"Drama, Horror, Thriller",5.4
Lovesong,2017,"Drama, Romance",6.3
Other Halves,2017,"Comedy, Horror, Sci-Fi",3.3
Emmett,2017,Comedy,4.8
American Exorcist,2017,"Comedy, Horror",2.7
The Evangelist,2017,"Horror, Thriller",5.1
Darkness Rising,2017,Horror,3.3
Sorority Slaughterhouse,2017,Horror,3.2
Shot,2017,Drama,5.4
Finding Sofia,2017,"Comedy, Drama, Romance",5.5
Hollower,2017,"Horror, Thriller",4.6
Retake,2017,"Drama, Romance",6.6
Impossible Monsters,2017,Thriller,6.2
Monday at 11:01 A.M.,2017,Thriller,4.8
Sugar Daddies,2017,"Drama, Thriller",5
The Academy,2017,Drama,6.6
Love Jacked,2017,"Comedy, Romance",5.8
Don't Sleep,2017,"Fantasy, Horror, Thriller",3.4
The Messenger's Box,2017,Drama,3
Fractured,2017,"Mystery, Thriller",6.4
The Outfield,2017,"Comedy, Drama",4.7
Robot Revolution,2017,Sci-Fi,2.3
The Bad Batch,2017,"Drama, Horror, Romance",5.3
Bonded by Blood 2,2017,"Crime, Drama, Thriller",5.4
Carnage Park,2017,"Action, Crime, Horror",4.8
90 Minutes in Heaven,2017,Drama,4.8
Distiller,2017,"Family, Horror, Thriller",3.6
A Month of Sundays,2017,"Comedy, Drama",6
3 Lives,2017,Thriller,3.2
Death by Tights,2017,Horror,4.4
Echo Effect,2017,"Action, Thriller",3.5
The Phoenix Incident,2017,"Mystery, Sci-Fi, Thriller",5
Queen of Katwe,2017,"Biography, Drama, Sport",7.4
Deported,2017,Comedy,3.7
Women... and Sometimes Men,2017,"Drama, Romance",4
Three Worlds,2017,"Drama, Sci-Fi",3.1
Mayhem,2017,"Action, Comedy, Horror",6.4
Bomb City,2017,"Crime, Drama",6.8
David and Goliath,2017,"Action, Adventure, Drama",3
The Last Black Man in San Francisco,2017,Drama,7.4
The Wave,2017,"Sci-Fi, Thriller",6
Tony Bennett & Lady Gaga: Cheek to Cheek Live!,2017,Music,7.6
The Healer,2017,"Comedy, Drama, Family",6.3
Tau,2017,"Sci-Fi, Thriller",5.8
The Sex Trip,2017,"Comedy, Fantasy",4.1
"No Panic, With a Hint of Hysteria",2017,"Comedy, Crime",5.2
Blackmark,2017,"Action, Drama, Thriller",4.5
Show Yourself,2017,"Drama, Horror",5.1
Golden Years,2017,"Action, Comedy, Crime",6.1
The Man in the Shadows,2017,"Drama, Horror, Thriller",3.2
The Peanut Butter Falcon,2017,"Comedy, Drama",7.6
Break Night,2017,"Crime, Drama, Mystery",4.1
The Creature Below,2017,"Horror, Sci-Fi",3.7
Hide in the Light,2017,"Horror, Thriller",3.8
Blood Vow,2017,"Horror, Thriller",6.2
Detour,2017,"Action, Thriller",6.2
Because of Grácia,2017,"Comedy, Drama, Romance",6.3
Beyond the Bridge,2017,"Mystery, Thriller",5.6
Rosie O'Donnell: A Heartfelt Standup,2017,Comedy,6
Los Angeles Overnight,2017,Thriller,5.9
Enclosure,2017,"Drama, Horror, Thriller",4.1
Arcadia,2017,"Action, Sci-Fi, Thriller",4.1
Sickle,2017,Horror,4.7
Nightmare on Elmo's Street,2017,"Comedy, Horror",3.1
The Greasy Strangler,2017,"Comedy, Horror",5.7
Lost Cat Corona,2017,Comedy,4.6
Extraction,2017,"Action, Thriller",4.1
Nine Lives,2017,"Comedy, Drama, Family",5.3
20th Century Women,2017,"Comedy, Drama",7.3
My Soul to Keep,2017,Horror,5
A Christmas Carol,2017,Fantasy,3.8
Haphead,2017,Sci-Fi,4.9
Slumlord,2017,"Crime, Drama, Horror",5.1
Always Shine,2017,"Drama, Horror, Mystery",5.6
Neil Stryker and the Tyrant of Time,2017,"Action, Adventure, Comedy",4
Comfort,2017,Romance,6.4
Follow,2017,"Horror, Thriller",4.8
Liberty's Secret,2017,"Comedy, Musical, Romance",4.9
FirstBorn,2017,Horror,4.8
The Lodgers,2017,"Drama, Horror, Mystery",5.1
The Ballad of Lefty Brown,2017,"Action, Drama, Western",6.3
Everything Before Us,2017,"Drama, Romance",7
The Gatehouse,2017,"Adventure, Drama, Fantasy",4.9
Three Days in August,2017,Drama,4.9
Dead 7,2017,"Comedy, Horror, Western",3.1
Ma,2017,Drama,5.8
Slice,2017,"Comedy, Crime, Fantasy",4.6
Actor Martinez,2017,Drama,5.7
The Secret: Dare to Dream,2017,"Drama, Romance",6.3
In Dubious Battle,2017,"Crime, Drama, History",6.1
Two Lovers and a Bear,2017,"Adventure, Drama, Romance",6.1
It Had to Be You,2017,"Comedy, Music, Romance",5.4
Shark Lake,2017,"Action, Adventure, Crime",3.4
Lake Nowhere,2017,Horror,6.3
The Spiritualist,2017,"Drama, Horror, Mystery",3.2
We Still Steal the Old Way,2017,"Action, Comedy, Crime",5
Holidays,2017,"Fantasy, Horror, Mystery",5.1
"Rock, Paper, Scissors",2017,"Horror, Mystery, Thriller",4.3
Frisky,2017,"Comedy, Drama",5.2
Lies We Tell,2017,"Crime, Romance, Thriller",4
Crazy Lake,2017,"Comedy, Horror",3.5
7 Witches,2017,"Horror, Thriller",3.5
Animals,2017,"Comedy, Drama",6.1
Walkaway Joe,2017,"Action, Drama",5.7
Red Shoes and the Seven Dwarfs,2017,"Animation, Action, Adventure",6.3
Cord,2017,"Fantasy, Horror, Romance",4.3
Last Day of School,2017,Comedy,3.3
Matters of the Heart,2017,"Comedy, Drama, Romance",4.8
Bad Night,2017,"Adventure, Comedy, Crime",4.9
Hallows Eve,2017,"Horror, Thriller",3.8
Street Level,2017,Action,5.8
Neighbors 2: Sorority Rising,2017,Comedy,5.7
Officer Downe,2017,"Action, Comedy, Sci-Fi",4.2
The Evil Within,2017,"Animation, Horror",7.9
Farhope Tower,2017,Thriller,4.4
Cold Moon,2017,"Crime, Drama, Horror",4.5
Hangman,2017,"Horror, Thriller",4.6
Wild Horses,2017,"Crime, Drama, Western",4.8
Donald Cried,2017,"Comedy, Drama",6.5
Better Watch Out,2017,"Comedy, Crime, Horror",6.5
Weepah Way for Now,2017,"Comedy, Drama",5.4
Off-Piste,2017,"Action, Drama, Thriller",4.5
As You Are,2017,"Drama, Mystery",6.6
Waiting for the Miracle to Come,2017,"Drama, Fantasy",4.5
Desolation,2017,"Action, Thriller",4.9
Once Upon a Time in London,2017,Crime,5.9
Following Phil,2017,"Drama, Family",6.5
Instant Death,2017,Action,4.1
Level Up,2017,"Action, Mystery, Thriller",4.4
Tiger Raid,2017,"Action, Crime, Drama",4.3
Bark Ranger,2017,Family,4
My Little Pony: Equestria Girls - Friendship Games,2017,"Animation, Family, Fantasy",6.5
You Will Kill,2017,Horror,3
Armstrong,2017,Action,3.7
Brides to Be,2017,"Drama, Horror, Romance",4.4
Flora,2017,"Adventure, Drama, History",4.6
Supercon,2017,"Action, Comedy",3.6
Killing Joan,2017,"Action, Crime, Drama",2.8
HoneyBee,2017,Horror,6.3
No Deposit,2017,Drama,5.1
Dave Made a Maze,2017,"Adventure, Comedy, Fantasy",6.2
55 Steps,2017,"Biography, Drama",6.9
The Trail to Oregon!,2017,"Comedy, Musical, Western",8.2
The Playground,2017,Thriller,4.5
The Marker,2017,"Crime, Thriller",5.4
Calm with Horses,2017,"Crime, Drama",6.8
AWOL,2017,"Drama, Romance",5.5
Terminal,2017,"Crime, Drama, Thriller",5.4
Shaft,2017,"Action, Comedy, Crime",6.4
The Gracefield Incident,2017,"Action, Horror, Mystery",4.2
Bodysnatch,2017,"Sci-Fi, Thriller",2.9
Juveniles,2017,Drama,5.9
Fifty Shades Darker,2017,"Drama, Romance",4.6
American Woman,2017,"Drama, Mystery",6.8
The Endless River,2017,Drama,5
Scare Campaign,2017,Horror,5.8
Certain Women,2017,Drama,6.3
Paddington 2,2017,"Adventure, Comedy, Family",7.8
The Dog Who Saved Summer,2017,Family,4.2
Genesis,2017,Sci-Fi,3.2
Arlo: The Burping Pig,2017,Family,4.2
Numb,2017,"Mystery, Thriller",5.5
Abnormal Attraction,2017,"Adventure, Comedy, Fantasy",6
Syndicate Smasher,2017,"Action, Crime, Drama",5.6
40 Nights,2017,Drama,3.1
Prey for Death,2017,Western,2.9
Pitching Love and Catching Faith,2017,Romance,5.3
Tank 432,2017,"Action, Horror, Mystery",3.2
National Theatre Live: Hamlet,2017,Drama,8.5
Deadly Voltage,2017,"Drama, Sci-Fi",2.9
Cosmos,2017,"Adventure, Mystery, Sci-Fi",5.8
Fifty Shades Freed,2017,"Drama, Romance, Thriller",4.5
Attack of the Killer Donuts,2017,"Action, Comedy, Horror",3.7
That's Not Us,2017,"Comedy, Drama, Romance",6.6
Giant Little Ones,2017,Drama,7.2
National Theatre Live: Treasure Island,2017,Adventure,7.1
Gifted,2017,Drama,7.6
The House,2017,"Comedy, Crime",5.6
Moth,2017,"Drama, Horror, Mystery",3
The Funhouse Massacre,2017,"Comedy, Horror",5.2
Caught,2017,"Horror, Sci-Fi",4.3
All I See Is You,2017,"Drama, Mystery, Romance",5.4
Top Coat Cash,2017,"Action, Crime, Drama",4.1
The Yearly Harvest,2017,"Horror, Mystery",4.1
Grindsploitation,2017,"Action, Crime, Horror",4.7
You're Killing Me,2017,"Comedy, Crime, Horror",5.2
Lift Me Up,2017,Family,5.7
Search Engines,2017,"Comedy, Drama, Family",4.7
Interrogation,2017,"Action, Thriller",4.9
Ice Breaker,2017,Comedy,5.5
Fun Size Horror: Volume One,2017,Horror,4.7
Cyber Case,2017,Thriller,5
Khali the Killer,2017,"Crime, Drama",3.6
Gehenna: Where Death Lives,2017,"Horror, Mystery, Thriller",5
We've Forgotten More Than We Ever Knew,2017,"Drama, Sci-Fi",5.1
Maze Runner: The Death Cure,2017,"Action, Adventure, Sci-Fi",6.2
The Meddler,2017,"Comedy, Drama, Romance",6.3
Emelie,2017,"Horror, Mystery, Thriller",5.4
The Prodigy,2017,"Horror, Mystery, Thriller",5.8
God's Club,2017,Drama,3.8
Death-Scort Service,2017,Horror,4.5
The Wasting,2017,"Drama, Thriller",4.1
Manifesto,2017,Drama,6.6
Navy Seals vs. Zombies,2017,"Action, Horror",3.2
Emeryville,2017,"Drama, Horror, Mystery",5.1
Smartass,2017,"Comedy, Crime, Drama",4.7
"Tim Timmerman, Hope of America",2017,"Comedy, Drama, Romance",5.5
ABCs of Superheroes,2017,"Action, Comedy, Fantasy",4.5
Another WolfCop,2017,"Comedy, Fantasy, Horror",4.9
Benji the Dove,2017,"Adventure, Drama, Family",8.2
Bethany,2017,Horror,4.8
Restoration,2017,Horror,4.1
Albion: The Enchanted Stallion,2017,"Action, Adventure, Comedy",5.2
Abandoned,2017,"Adventure, Drama, Thriller",6.3
Against the Wild 2: Survive the Serengeti,2017,Adventure,4.6
Check Point,2017,"Action, Thriller, War",3.3
Mudras Calling,2017,"Adventure, Drama, Romance",8.5
Darkness Reigns,2017,Horror,4.7
Beauty Mark,2017,Drama,6.5
Frozen II,2017,"Animation, Adventure, Comedy",6.9
Valley of the Gods,2017,"Adventure, Drama, Sci-Fi",4.2
Fun Size Horror: Volume Two,2017,"Horror, Thriller",4.8
Warfighter,2017,"Action, Drama, Romance",4.2
West Virginia Stories,2017,Drama,6.9
Scales: Mermaids Are Real,2017,"Adventure, Family, Fantasy",4.5
Defective,2017,"Action, Sci-Fi, Thriller",3.6
Edge of Winter,2017,"Drama, Thriller",5.4
God of Thunder,2017,"Action, Adventure, Fantasy",2.5
Monster: The Prehistoric Project,2017,"Horror, Sci-Fi",1.5
Tex Montana Will Survive!,2017,Comedy,6
Starfish,2017,"Biography, Drama",6.6
Road Wars,2017,"Action, Sci-Fi",2.8
I Spit on Your Grave 3: Vengeance Is Mine,2017,"Horror, Thriller",5.2
The War with Grandpa,2017,"Comedy, Drama, Family",5.1
Fat Chance,2017,"Comedy, Drama, Romance",5.8
Sophie and the Rising Sun,2017,Drama,6.5
In the Dark,2017,"Horror, Thriller",4.2
The Monster Project,2017,"Action, Fantasy, Horror",4.5
White Boy Rick,2017,"Crime, Drama",6.4
Unless,2017,Drama,5.3
Cries of the Unborn,2017,Drama,1.2
Buried,2017,Thriller,7.2
Paradox,2017,"Action, Drama, Sci-Fi",4.6
Miss Sloane,2017,"Drama, Thriller",7.5
Project Eden: Vol. I,2017,"Mystery, Sci-Fi, Thriller",3.2
The Girl with All the Gifts,2017,"Action, Adventure, Drama",6.6
My Guardian Angel,2017,Thriller,4.7
I Kill Giants,2017,"Drama, Fantasy, Thriller",6.1
Katie Says Goodbye,2017,Drama,6.7
Nocturnal Animals,2017,"Drama, Thriller",7.5
My Blind Brother,2017,"Comedy, Drama, Romance",6
BorderCross,2017,"Action, Drama",3.9
Jeruzalem,2017,"Horror, Sci-Fi, Thriller",4.8
Heaven Sent,2017,"Drama, Fantasy",5.4
Altitude,2017,"Action, Crime, Thriller",4
Armed Response,2017,"Action, Horror, Thriller",3.7
Crash Pad,2017,Comedy,5.7
Loserville,2017,"Comedy, Drama, Family",6.1
Crown Vic,2017,"Action, Crime, Drama",6.4
Birdland,2017,"Crime, Mystery",3.5
First Man on Mars,2017,"Comedy, Horror, Sci-Fi",5.3
Dreamland,2017,"Comedy, Drama, Music",5.7
Jesse James: Lawman,2017,Western,1.9
Trevor Noah: The Nationwild Comedy Tour,2017,Comedy,3.5
Child Eater,2017,Horror,4.3
The Layover,2017,"Comedy, Romance",4.7
Sorceress,2017,"Drama, Fantasy, Horror",3.8
Mega Shark vs. Kolossus,2017,"Action, Adventure, Comedy",2.7
Gray Matter,2017,Sci-Fi,3.1
Born Guilty,2017,"Comedy, Drama, Romance",3.6
The Mind's Eye,2017,"Action, Horror, Sci-Fi",4.6
Property of the State,2017,"Biography, Drama",8.3
It's Not My Fault and I Don't Care Anyway,2017,"Comedy, Drama",5.1
Woodland,2017,Thriller,4.2
The Haunted,2017,"Horror, Mystery, Thriller",3.4
Mother Krampus 2: Slay Ride,2017,Horror,3.4
The Book of Henry,2017,"Crime, Drama, Thriller",6.6
Pushing Dead,2017,"Comedy, Drama",6.4
Dispatch,2017,Thriller,5.1
Sleight,2017,"Drama, Sci-Fi",5.9
Beneath the Leaves,2017,Thriller,4.5
American Bad Boy,2017,Drama,3.7
Christopher Robin,2017,"Comedy, Drama, Family",7.3
Prayer Never Fails,2017,Drama,4.5
Custody,2017,Drama,6.4
ClownTown,2017,"Horror, Thriller",3.8
Reversion,2017,"Sci-Fi, Thriller",5.2
Rupture,2017,"Horror, Sci-Fi, Thriller",4.8
Behind the Walls,2017,Horror,3
The Witch Files,2017,"Horror, Thriller",4.5
Imperfections,2017,"Comedy, Crime, Mystery",5.5
A Night of Horror: Volume 1,2017,"Horror, Thriller",4.1
Tsunambee: The Wrath Cometh,2017,"Drama, Horror",2
Showdown in Manila,2017,Action,2.4
Eliminators,2017,"Action, Thriller",5.5
The Star,2017,"Animation, Adventure, Comedy",6.2
Unleashed,2017,"Comedy, Fantasy, Romance",6.4
The Body Tree,2017,"Horror, Thriller",3.7
bwoy,2017,Drama,5.1
I Love You Both,2017,"Comedy, Drama",4.2
The Last House,2017,Horror,2.4
A Christmas Star,2017,Family,5.2
Population Zero,2017,"Crime, Mystery, Thriller",6
The Radiant One,2017,"Drama, Mystery, Thriller",6.9
Blood Money,2017,"Drama, Horror, Mystery",5.7
Chi-Raq,2017,"Comedy, Crime, Drama",5.7
Can You Ever Forgive Me?,2017,"Biography, Comedy, Crime",7.1
The Devil's Toy Box,2017,Horror,3.8
Haze,2017,"Drama, Thriller",5.7
Trolling,2017,Comedy,4.1
Human Traces,2017,"Drama, Thriller",6.1
Sick for Toys,2017,Horror,4.1
LiveJustine,2017,Thriller,5.8
Men Go to Battle,2017,"Comedy, Drama, History",5.2
Cabaret Maxime,2017,Drama,6.1
Deadman Apocalypse,2017,"Action, Adventure",2.1
Blame,2017,Drama,5.8
Paralytic,2017,"Mystery, Thriller",4.6
Romantic Schemer,2017,Romance,5.3
Essex Boys: Law of Survival,2017,"Action, Crime, Drama",4
Devil's Gate,2017,"Horror, Sci-Fi, Thriller",5.1
Peterloo,2017,"Drama, History",6.5
Swipe,2017,Thriller,4.8
Access All Areas,2017,"Comedy, Drama, Music",4.5
The Perfect Weapon,2017,"Action, Drama, Sci-Fi",3.1
Last Ones Out,2017,"Drama, Horror, Thriller",4.4
Broken,2017,"Drama, Thriller",5.1
Curious George 3: Back to the Jungle,2017,"Animation, Family",5.5
Battle of the Sexes,2017,"Biography, Comedy, Drama",6.7
Above the Shadows,2017,"Drama, Fantasy, Romance",5.9
Wolves,2017,"Drama, Sport",5.7
God's Compass,2017,Drama,5.8
Slipaway,2017,Drama,7.2
What's the Matter with Gerald?,2017,"Comedy, Drama, Fantasy",5.6
Storks,2017,"Animation, Adventure, Comedy",6.8
Hack House,2017,Horror,3.5
The Other Half,2017,"Drama, Romance",5.3
The Bone Box,2017,"Drama, Horror, Thriller",3.4
Spaghettiman,2017,"Action, Comedy, Crime",5
2 Jennifer,2017,Horror,2.4
The Texture of Falling,2017,Drama,6.8
The Charnel House,2017,"Horror, Thriller",4.4
Shot Caller,2017,"Crime, Drama, Thriller",7.3
Beast No More,2017,"Horror, Thriller",4.2
Atop the Fourth Wall: The Movie,2017,"Comedy, Sci-Fi, Thriller",3.2
The Truth Commissioner,2017,Drama,5.7
Bigfoot the Movie,2017,Comedy,5.9
"A Woman, a Part",2017,Drama,5.4
Braid,2017,"Horror, Mystery, Thriller",5.3
A Husband's Confession,2017,Drama,6
Todd McFarlane's Spawn 2,2017,"Animation, Action, Adventure",8.3
Todd McFarlane's Spawn 3: The Ultimate Battle,2017,"Animation, Action, Drama",8.2
Riot,2017,Action,5.1
Night Pulse,2017,Thriller,5.3
Calamity Jane's Revenge,2017,Western,2
Last Man Club,2017,Drama,5.5
Harriet,2017,"Action, Biography, Drama",6.5
Summer Forever,2017,Musical,5.9
Almost Christmas,2017,"Comedy, Drama",6.1
L'estate addosso,2017,Drama,6.1
Every 21 Seconds,2017,Drama,4.4
BookendS,2017,"Comedy, Drama, Romance",5
Precious Cargo,2017,"Action, Comedy, Crime",4.6
Bad Moms,2017,Comedy,6.2
Camera Store,2017,Drama,5.6
Driving Miss Daisy,2017,"Comedy, Drama",7.8
The Drowning,2017,"Drama, Thriller",4.4
Quality Problems,2017,"Comedy, Drama",5.2
Demon Hole,2017,"Comedy, Horror",3.5
Bernard and Huey,2017,"Adventure, Comedy",5.1
Miles Between Us,2017,Drama,6.9
Drifter,2017,"Crime, Horror, Thriller",3.6
The Broken Key,2017,"History, Sci-Fi, Thriller",2.8
The Limit Of,2017,"Action, Drama",6.3
Brave New Jersey,2017,Comedy,5.3
The Bad Education Movie,2017,Comedy,5.8
Left Behind: Vanished - Next Generation,2017,"Adventure, Drama",3.7
Joshy,2017,Comedy,5.9
Sable,2017,"Crime, Drama, Mystery",8
All Nighter,2017,"Comedy, Drama",5.7
Beautiful Devils,2017,Drama,5.9
All Saints,2017,Drama,6.1
Sanctuary,2017,"Comedy, Drama, Romance",6.8
How to Fake a War,2017,Comedy,4.4
Forever Tomorrow,2017,Drama,6.7
Christine,2017,"Biography, Drama",6.9
The Unseen,2017,"Action, Drama, Horror",5.4
Fifty Shades of Black,2017,Comedy,3.5
Siren,2017,"Horror, Mystery, Thriller",5.3
Georgetown,2017,"Biography, Crime, Drama",5.8
The Sound,2017,"Horror, Mystery, Thriller",3.6
Lords of Chaos,2017,"Biography, Drama, Horror",6.5
On the Basis of Sex,2017,"Biography, Drama",7
Loving,2017,"Biography, Drama, Romance",7
Wolves at the Door,2017,"Horror, Thriller",4.5
American Fable,2017,Thriller,5.9
The Inland Road,2017,Drama,5.8
Homeless Ashes,2017,Drama,5.8
Woodshock,2017,"Drama, Thriller",4.3
WTF!,2017,Horror,3.9
Singing with Angels,2017,Drama,5.3
Dark Iris,2017,"Sci-Fi, Thriller",4
Spin Out,2017,"Comedy, Drama, Romance",4.6
Lavender,2017,"Drama, Thriller",5.4
Lost Child,2017,"Drama, Horror, Mystery",5.9
The Seagull,2017,"Comedy, Drama, Romance",5.7
The New Mutants,2017,"Action, Horror, Sci-Fi",5.6
Josie,2017,"Drama, Thriller",5.1
Collateral Beauty,2017,"Drama, Romance",6.8
1 Buck,2017,"Drama, Thriller",5.7
6:15,2017,"Action, Horror, Thriller",4
Discarnate,2017,"Horror, Thriller",4.3
Love Beats Rhymes,2017,"Drama, Musical",5.4
The Death of Stalin,2017,"Comedy, Drama, History",7.2
Almost Adults,2017,"Comedy, Drama",5.6
In the Tall Grass,2017,"Drama, Horror, Mystery",5.4
Range 15,2017,"Action, Comedy, Horror",5
Beyond the Gates,2017,"Adventure, Horror",5.2
Mad to Be Normal,2017,"Biography, Drama, History",6
Siberia,2017,"Drama, Fantasy, Horror",5.3
Parasites,2017,"Action, Horror, Thriller",4
A Christmas Eve Miracle,2017,"Comedy, Family",3.5
OtherLife,2017,"Crime, Mystery, Sci-Fi",6.3
Sicilian Vampire,2017,"Crime, Drama, Horror",6.3
Rodeo & Juliet,2017,"Family, Romance",4.7
Mail Order Monster,2017,"Drama, Family, Sci-Fi",4.6
Domain,2017,"Drama, Sci-Fi, Thriller",5.6
Once Upon a Time in Venice,2017,"Action, Comedy",5.3
The Tempter,2017,Horror,2.9
It Comes at Night,2017,"Horror, Mystery",6.2
Nails,2017,"Horror, Mystery",4.7
Charlotte Wakes,2017,"Horror, Mystery",4.1
Jake and the Giants,2017,Animation,7
Hunt for the Wilderpeople,2017,"Adventure, Comedy, Drama",7.9
Saturday's Warrior,2017,Musical,5.5
Slasher House 2,2017,"Action, Horror, Thriller",5.1
KillerSaurus,2017,"Action, Adventure, Comedy",2.5
Dead List,2017,"Comedy, Horror",3.1
Bumblebee,2017,"Action, Adventure, Sci-Fi",6.8
Stephen Fry Live: More Fool Me,2017,Comedy,6.5
Early Man,2017,"Animation, Adventure, Comedy",6.1
Birthmarked,2017,Comedy,5.7
Ghosts of Darkness,2017,"Comedy, Horror",5
Laid in America,2017,Comedy,4.4
Without Name,2017,"Drama, Horror, Mystery",5.3
Calico Skies,2017,"Drama, Thriller",5.5
Monolith,2017,"Drama, Thriller",4.7
The Long Dumb Road,2017,Comedy,6.1
Love Is Blind,2017,"Comedy, Drama",5.1
Cold November,2017,"Drama, Family, Thriller",4.5
Spare Room,2017,Drama,5.1
Pitching Tents,2017,Comedy,4.6
Wolf House,2017,Horror,2.6
The Young Offenders,2017,"Adventure, Comedy, Crime",7.1
A Nice Quiet Life,2017,"Drama, Romance",4.4
The Cannibal in the Jungle,2017,"Crime, Horror, Sci-Fi",6.1
Macbeth,2017,Drama,6.7
I Am Hooligan,2017,"Action, Drama",2.6
Curvature,2017,"Mystery, Sci-Fi, Thriller",4.8
Bushwick,2017,"Action, Adventure, Drama",5.2
The Exception,2017,"Drama, Romance, War",6.8
Where Is Good?,2017,Drama,4.5
Do You Take This Man,2017,Drama,5.7
The Last Photograph,2017,Drama,5.3
Fantasma,2017,"Horror, Thriller",4.2
Carter & June,2017,"Action, Comedy",4.5
Slash,2017,"Comedy, Fantasy, Romance",5.8
An Hour to Kill,2017,"Action, Comedy, Horror",8.2
By Light of Desert Night,2017,Drama,5.4
Bed of the Dead,2017,Horror,4.6
To Keep the Light,2017,"Drama, History",5.8
American Hero,2017,"Action, Comedy, Drama",4.9
Double Daddy,2017,"Drama, Romance, Thriller",6.1
Dumb Criminals: The Movie,2017,Comedy,4.6
All She Wrote,2017,"Action, Comedy, Romance",5.8
CTRL,2017,"Horror, Sci-Fi, Thriller",2.9
That's Not Me,2017,Comedy,5.4
A Horse from Heaven,2017,Family,5.5
Damned!,2017,Comedy,5.6
By Any Means,2017,"Crime, Drama, Mystery",4
The von Trapp Family: A Life of Music,2017,"Biography, Drama, Family",6.4
The Last Heist,2017,"Action, Horror, Thriller",3.5
The Scent of Rain & Lightning,2017,"Drama, Mystery, Western",5.1
Pope,2017,"Crime, Drama",8.4
Set Me Free: Vol. II,2017,"Crime, Drama, Mystery",8.4
Fair Market Value,2017,"Comedy, Romance",5.5
The Summoning,2017,"Drama, Mystery, Thriller",3.3
The Legacy of a Whitetail Deer Hunter,2017,"Comedy, Drama",5.5
Kindergarten Cop 2,2017,"Action, Comedy",4.5
Altar,2017,Horror,3.6
Twice Shy,2017,"Comedy, Drama, Romance",6.9
Landing Up,2017,Drama,4.8
The Haunted House on Kirby Road,2017,"Adventure, Comedy, Horror",3.2
Astral,2017,"Drama, Horror, Sci-Fi",5.3
Wake the Dead,2017,Horror,3.4
Sightings,2017,"Adventure, Drama, Mystery",3.6
Heavenly Deposit,2017,Drama,6.5
Dracula Reborn,2017,Horror,1.8
Loners,2017,Comedy,5.8
The Storyteller,2017,"Drama, Family, Fantasy",6.9
