title,year,genre,imdb
The Little Mermaid,2018,"Adventure, Drama, Fantasy",4.2
Don't Tell,2017,"Biography, Crime, Drama",7.2
The Watcher,2016,"Horror, Thriller",5.4
Barbie: Star Light Adventure,2016,"Animation, Family, Sci-Fi",5.9
Gone Are the Days,2018,"Action, Drama, Western",5.2
6 Below: Miracle on the Mountain,2017,"Adventure, Biography, Drama",5.7
Ballad in Blood,2016,Horror,3.8
Only for One Night,2016,Thriller,4.5
Widow's Walk,2019,"Drama, Mystery, Thriller",4.3
Be Somebody,2016,"Comedy, Drama, Romance",5.6
Gary of the Pacific,2017,Comedy,4.7
Ash,2019,Drama,5.3
The Everglades Killings,2018,Horror,3.8
Ghost Stories,2017,"Drama, Horror",6.4
Hope Springs Eternal,2018,"Comedy, Drama",4.8
School Spirits,2017,"Adventure, Comedy, Fantasy",3.9
Apotheosis,2018,"Drama, Thriller",5.3
Missed Connections,2016,"Drama, Thriller",4.7
The Weekend Movie,2016,Comedy,4.6
Dirty 30,2016,Comedy,5.5
A Lesson in Cruelty,2018,Comedy,4.8
We Love You,2016,Comedy,3.3
Lazarat,2019,"Action, Crime, Thriller",5
Evil in Her,2017,Horror,2.8
#Screamers,2016,"Horror, Mystery",4.3
Two Pigeons,2017,"Comedy, Horror, Thriller",5.5
Paranormal Sex Tape,2016,Horror,1.6
Victor Crowley,2017,"Action, Comedy, Horror",5.5
Brakes,2016,Comedy,4.8
Private Life,2018,"Comedy, Drama",7.2
The Meyerowitz Stories (New and Selected),2017,"Comedy, Drama",6.9
The Red Maple Leaf,2016,"Crime, Drama, Mystery",5.1
My Entire High School Sinking Into the Sea,2016,"Animation, Comedy, Drama",6
The Polka King,2017,"Biography, Comedy, Drama",5.9
You Get Me,2017,"Crime, Drama, Romance",4.6
Amityville: Vanishing Point,2016,Horror,1.9
Special Unit,2017,Comedy,5.6
Interlude in Prague,2017,"Biography, Drama, Romance",6.1
Alexander IRL,2017,Comedy,4.2
Shock and Awe,2017,"Biography, Drama, History",6.2
To the Bone,2017,Drama,6.8
Dear Diary I Died,2016,Thriller,3.8
The Restaurant,2017,"Comedy, Horror",3.6
Flashburn,2017,Sci-Fi,3.7
12 Pound Balls,2017,Comedy,4.1
Todd and the Book of Pure Evil: The End of the End,2017,"Animation, Comedy, Horror",7
Fishbowl California,2018,"Comedy, Drama",5.3
Almost Amazing,2017,"Comedy, Romance",4
The Music Box,2018,"Horror, Thriller",4.1
We All Fall Down,2016,"Adventure, Drama, Horror",2.7
Viking Legacy,2016,"Action, Adventure",2.3
Viking Siege,2017,"Action, Adventure, Fantasy",3.1
Four Kids and It,2020,"Family, Fantasy",4.9
"6 Dynamic Laws for Success (in Life, Love & Money)",2017,Comedy,6.8
Followed,2018,"Horror, Mystery, Thriller",4.3
Replace,2017,"Horror, Sci-Fi, Thriller",4.7
Thomas & Friends: The Great Race,2016,"Animation, Adventure, Comedy",5.7
Lucid,2018,"Sci-Fi, Thriller",4.8
Let's Kill Grandpa,2017,"Comedy, Thriller",4.2
Wetlands,2019,"Crime, Drama, Thriller",4.3
Island Zero,2018,"Horror, Mystery, Sci-Fi",4.6
A Futile and Stupid Gesture,2018,"Biography, Comedy",6.8
Much Ado About Nothing,2011,"Comedy, Romance",8.6
Tarnation,2017,"Comedy, Horror",3.4
Nova Seed,2016,"Animation, Adventure, Fantasy",6.7
Snowcapped Christmas,2016,Romance,6.1
Nerdland,2016,"Animation, Comedy",5.3
The KAOS Brief,2017,"Horror, Sci-Fi",4.5
Human Zoo,2020,"Horror, Reality-TV, Thriller",2.1
Clemency,2019,Drama,6.5
Clinical,2017,"Horror, Thriller",5.1
Amanda & Jack Go Glamping,2017,"Comedy, Drama, Romance",4.5
Vikes,2017,"Comedy, Romance",5.2
Dogged,2017,Horror,3.1
Apple of My Eye,2017,Family,5.6
"I, Tonya",2017,"Biography, Comedy, Drama",7.5
The Mad Whale,2017,"Drama, Thriller",5.7
The Hate U Give,2018,"Crime, Drama",7.4
Amateur,2018,"Drama, Sport",5.9
Arsenal,2017,"Action, Crime, Thriller",4
Inheritance,2017,"Drama, Horror, Mystery",3.5
Hoax,2019,Horror,3.9
Ulysses: A Dark Odyssey,2018,"Action, Crime, Drama",6.1
In the Name of Ben Hur,2016,Action,2.8
Harmony,2018,"Fantasy, Romance, Thriller",5.4
Blue Hollywood,2017,"Comedy, Drama, Romance",7.3
Gold Dust,2020,"Adventure, Comedy",4
Extracurricular,2018,"Drama, Horror, Thriller",5.4
One Last Night,2018,"Comedy, Romance",6
Yerma: Barren,2017,Drama,8
The Domestics,2018,"Action, Horror, Sci-Fi",5.7
Savannah Sunrise,2016,"Comedy, Family",5.9
Turbulence,2016,"Action, Drama, Thriller",5
Driven,2018,"Biography, Drama, Thriller",6.3
The Ashram,2018,"Drama, Fantasy, Mystery",5.1
Polaroid,2019,"Drama, Horror, Mystery",5.1
The Meanest Man in Texas,2017,"Biography, Drama, History",6
Ambition,2019,"Horror, Thriller",3.8
Deadman Standing,2018,"Biography, Thriller, Western",4.9
Andover,2017,"Comedy, Drama, Romance",5.8
Doctor Sleep,2019,"Drama, Fantasy, Horror",7.4
Ozark Sharks,2016,"Action, Adventure, Comedy",3.5
"Juliet, Naked",2018,"Comedy, Drama, Music",6.6
The Covenant,2017,Horror,4.8
Boyne Falls,2018,Thriller,6
Tully,2018,"Comedy, Drama, Mystery",7
Lost Creek,2016,"Drama, Fantasy, Horror",4.7
F*&% the Prom,2017,"Comedy, Drama",4.2
Mobile Homes,2017,Drama,6
Mid90s,2018,"Comedy, Drama",7.4
Tall Men,2016,"Fantasy, Horror, Thriller",3.4
Spinning Man,2018,"Drama, Mystery, Thriller",5.6
Webcast,2018,"Horror, Thriller",5.7
Airplane Mode,2019,Comedy,3.5
3,2017,"Horror, Mystery, Thriller",4.2
FML,2016,Comedy,5.8
Cardinals,2017,"Crime, Drama, Thriller",5.6
Life of the Party,2018,Comedy,5.6
Twelfth Night,2013,Comedy,8.9
Black Water,2018,"Action, Drama, Thriller",4.7
Fatal Crossing,2017,Drama,3.4
Blessed Are the Children,2016,"Drama, Horror, Thriller",4.8
Beast,2017,"Crime, Drama, Mystery",6.8
Rabid,2019,"Horror, Sci-Fi",5.1
Za granyu realnosti,2018,"Action, Adventure, Fantasy",4.5
The Midnight Man,2016,Horror,4.8
Shanda's River,2018,"Horror, Thriller",4.8
Fourplay,2018,"Comedy, Drama",4.6
Kaleidoscope,2016,Thriller,5.8
Antisocial.app,2017,Thriller,2.6
Truth or Double Dare (TODD),2018,Horror,2.3
A Very Sordid Wedding,2017,Comedy,5.3
Confessions of a Teenage Jesus Jerk,2017,"Comedy, Drama, Romance",6.1
Sharkenstein,2016,"Action, Adventure, Comedy",2.1
The Second,2018,"Mystery, Thriller",4.7
Wraith,2017,"Horror, Mystery, Thriller",3.4
BNB Hell,2017,"Horror, Thriller",5.5
Jonathan,2018,"Drama, Sci-Fi",5.9
Super Detention,2016,"Action, Comedy, Family",4.8
Social Animals,2018,Comedy,5.2
ARQ,2016,"Action, Sci-Fi, Thriller",6.4
Just Say Goodbye,2017,Drama,6.5
Gnaw,2017,Horror,5.3
Fat Camp,2017,Comedy,4.6
8 Remains,2018,"Mystery, Thriller",3.9
Beautifully Broken,2018,Drama,5.7
#Roxy,2018,"Comedy, Romance",5
On the Road,2016,Drama,5.8
Thoroughbreds,2017,"Comedy, Crime, Drama",6.7
Camera Obscura,2017,"Horror, Thriller",4.5
Bad Day for the Cut,2017,"Action, Crime, Drama",6.5
Saturday Church,2017,"Drama, Fantasy, Musical",6.3
The Hero,2017,"Drama, Romance, Western",6.5
Kiss Kiss,2019,"Action, Crime, Drama",2.5
Viking Destiny,2018,"Action, Adventure, Fantasy",4.2
I'm Not Here,2017,Drama,5.5
Brawl in Cell Block 99,2017,"Action, Crime, Drama",7.1
Humor Me,2017,Comedy,6
A Midsummer Night's Dream,2017,"Comedy, Fantasy",5.4
Dead Trigger,2017,"Action, Horror, Sci-Fi",3.6
Barracuda,2017,"Drama, Music, Thriller",5.6
Nocturnal,2019,Drama,6.4
The River Thief,2016,"Action, Adventure, Crime",5.3
Goosebumps 2: Haunted Halloween,2018,"Adventure, Comedy, Family",5.6
Infinity Baby,2017,Comedy,6.3
Sun Dogs,2017,"Comedy, Drama",6.2
The Little Hours,2017,"Comedy, Romance",5.8
Fashionista,2016,"Drama, Fantasy, Thriller",5.5
Izzie's Way Home,2016,"Animation, Adventure",1.5
Black Site Delta,2017,Action,3.8
Swell,2019,Drama,5.2
Cut Shoot Kill,2017,"Action, Horror, Thriller",4.3
Generational Sins,2017,Drama,7.1
Tombstone-Rashomon,2017,Western,3.7
The Recall,2017,"Action, Horror, Mystery",4.2
Traffik,2018,"Action, Crime, Drama",6
Saving Flora,2018,"Adventure, Drama, Family",5.7
The Flag,2016,Comedy,6.3
Indian Horse,2017,Drama,7.2
Frazier Park Recut,2017,"Comedy, Horror, Thriller",5.1
Get Big,2017,"Comedy, Drama",5.9
First We Take Brooklyn,2018,"Crime, Drama, Thriller",3.8
Agent,2017,"Action, Sci-Fi, Thriller",4.4
Breaking Point,2017,"Drama, Thriller",2.7
Stagecoach: The Texas Jack Story,2016,Western,4.3
Coffin 2,2017,"Crime, Horror, Thriller",4.3
Puppet Master: The Littlest Reich,2018,"Comedy, Horror",5.4
Fanny Lye Deliver'd,2019,"Drama, History, Thriller",5.9
Selfie from Hell,2018,"Horror, Mystery",3
The Corrupted,2019,"Crime, Drama, Thriller",5.5
Black Hollow Cage,2017,"Drama, Horror, Sci-Fi",5.4
Golden Exits,2017,Drama,5.8
Above Suspicion,2019,"Action, Biography, Crime",5.4
Primal Rage,2018,"Action, Adventure, Horror",4.9
Sorry to Bother You,2018,"Comedy, Fantasy, Sci-Fi",6.9
Alex Strangelove,2018,"Comedy, Drama, Romance",6.3
Trouble,2017,"Comedy, Drama",4.5
Slender Man,2018,"Horror, Mystery, Thriller",3.2
Marfa Girl 2,2018,Drama,4.9
Show Dogs,2018,"Adventure, Comedy, Family",3.7
Dirt,2018,"Action, Drama, Sport",6.2
Under the Silver Lake,2018,"Crime, Drama, Mystery",6.5
Status Update,2018,"Comedy, Fantasy, Romance",5.7
Sickhouse,2016,"Horror, Thriller",3.8
RiffTrax Live: Time Chasers,2016,Sci-Fi,6.4
Running for Grace,2018,"Family, Romance",6.1
Sensitivity Training,2016,Comedy,6.2
Cats,2019,"Comedy, Drama, Family",2.8
American Criminal,2019,Thriller,6.5
Euphoria,2017,"Adventure, Drama, Mystery",5.8
The Changeover,2017,"Fantasy, Horror, Thriller",5.3
Prey,2019,"Adventure, Horror, Mystery",4.7
Dark River,2017,"Drama, Mystery, Thriller",5.8
Starfish,2018,"Drama, Sci-Fi",5.3
Everfall,2017,"Horror, Thriller",3.3
Heartthrob,2017,"Drama, Romance, Thriller",5.4
Dance Night Obsession,2019,Thriller,3.9
God Bless the Broken Road,2018,"Drama, Family, Romance",5.5
Stasis,2017,"Action, Adventure, Sci-Fi",3
Monsterland,2016,"Comedy, Fantasy, Horror",5.1
American Exorcism,2017,Horror,4.5
A Cowgirl's Story,2017,Family,5.4
Celeste,2018,"Drama, Music",5.5
Three Christs,2017,Drama,5.9
How to Get Girls,2017,Comedy,3.9
A-X-L,2018,"Action, Adventure, Family",5.3
Mercy,2016,"Drama, Mystery, Thriller",4.2
I Don't Feel at Home in This World Anymore.,2017,"Comedy, Crime, Drama",6.9
Film Stars Don't Die in Liverpool,2017,"Biography, Drama, Romance",6.7
Getting Grace,2017,"Comedy, Drama",7.2
Krampus Unleashed,2016,Horror,2.4
Carnivore: Werewolf of London,2017,"Horror, Thriller",3
The Son of Bigfoot,2017,"Animation, Adventure, Comedy",6.1
The Aspern Papers,2018,Drama,4.6
Welcome the Stranger,2018,"Drama, Mystery",4.7
Shakespeare's Diaries,2016,Comedy,6.4
Thumper,2017,"Crime, Drama, Thriller",5.8
Where's the Money,2017,Comedy,5.1
The Colour of Darkness,2017,Drama,8.5
Disturbing the Peace,2020,"Action, Adventure, Thriller",3.2
Small Crimes,2017,"Crime, Drama, Thriller",5.8
An Actor Prepares,2018,Comedy,5.2
Dead Night,2017,"Fantasy, Horror",4.3
Home Again,2017,"Comedy, Drama, Romance",5.8
Never Hike Alone,2017,"Horror, Thriller",6.9
Just Getting Started,2017,"Comedy, Crime",4.5
Endless,2020,"Drama, Fantasy, Romance",4.6
Wheelman,2017,"Action, Thriller",6.4
The Beyond,2017,"Drama, Sci-Fi",4.8
Ghosthunters,2016,"Horror, Mystery, Thriller",3.2
Insidious: The Last Key,2018,"Horror, Mystery, Thriller",5.7
First House on the Hill,2017,Horror,4.2
The Stranger Inside,2016,Thriller,4.7
Chronesthesia,2016,"Comedy, Drama, Romance",6.3
Involution,2018,"Drama, Sci-Fi, Thriller",3.6
This Is Meg,2017,"Comedy, Drama",5.4
Blood Type,2019,"Action, Fantasy, Horror",7
Troy: The Odyssey,2017,"Action, Adventure, Fantasy",2.6
The Possession of Hannah Grace,2018,"Horror, Mystery, Thriller",5.2
It Stains the Sands Red,2016,"Drama, Horror, Sci-Fi",5.5
Sam Was Here,2016,"Horror, Mystery, Thriller",4.8
Future World,2018,"Action, Adventure, Sci-Fi",3.2
Midnighters,2017,"Crime, Drama, Horror",5.4
Landline,2017,"Comedy, Drama",6.4
Heritage Falls,2016,"Comedy, Drama, Family",5.9
Undeserved,2016,Drama,4.6
Coin Heist,2017,"Crime, Drama, Romance",4.8
All Creatures Here Below,2018,"Crime, Drama, Romance",5.6
Benjamin,2019,"Comedy, Drama",3.3
Bully,2018,Comedy,5.4
Paramedics,2016,Horror,3.9
You Were Never Really Here,2017,"Crime, Drama, Mystery",6.8
Day of Reckoning,2016,"Action, Horror, Sci-Fi",3.3
Unbound,2020,"Action, Crime, Drama",4.5
Tango One,2018,"Crime, Drama",4.5
Tracktown,2016,"Drama, Sport",5.5
Small Town Crime,2017,"Crime, Mystery, Thriller",6.6
The Female Brain,2017,Comedy,5.8
Maze,2017,"Crime, Drama, History",5.9
Kate Can't Swim,2017,Drama,5.2
Cubby,2019,"Comedy, Drama, Fantasy",5
Cynthia,2018,"Comedy, Horror",4.6
Mega Time Squad,2018,"Action, Adventure, Comedy",5.7
"Literally, Right Before Aaron",2017,"Comedy, Drama",4.6
Angels Fallen,2020,Horror,4.3
The Orchard,2020,"Crime, Horror, Thriller",3.3
Kill 'Em All,2017,"Action, Crime, Mystery",4.3
Tape,2020,"Drama, Thriller",3.8
The Lovers,2017,"Comedy, Drama, Romance",6
Desolate,2018,Drama,4.8
The Man from Earth: Holocene,2017,"Drama, Fantasy, Sci-Fi",5.3
The Night Watchman,2016,"Drama, Horror, Thriller",4.3
Dolphin Kick,2019,Adventure,4.4
Underwater,2020,"Action, Horror, Sci-Fi",5.8
Summer of 84,2018,"Drama, Horror, Mystery",6.7
Sadie's Last Days on Earth,2016,Comedy,5.3
An Interview with God,2018,"Drama, Mystery",5.7
Dear Dictator,2017,Comedy,5
The Pugilist,2017,"Crime, Drama",7.3
Diggerz: Black Lung Rises,2017,"Drama, Fantasy, Horror",4.2
Bad Blood,2017,Thriller,4.3
Voidfinder,2017,"Horror, Thriller",4.7
The Institute,2017,Thriller,4.1
The Cutlass,2017,"Drama, Thriller",4.3
Surprise Me!,2017,Comedy,5.3
King of Thieves,2018,"Crime, Drama",5.5
Bikini Moon,2017,Drama,6.6
What the Night Can Do,2020,Drama,4.4
Butterfly Kisses,2018,"Horror, Mystery",5.8
Take the 10,2017,Comedy,4.7
Gemini,2017,"Crime, Drama, Mystery",5.4
Room for Rent,2017,"Comedy, Mystery, Thriller",5.4
Roxanne Roxanne,2017,"Biography, Drama, Music",6.2
Escape from Pretoria,2020,Thriller,6.8
Two Steps from Hope,2017,Drama,3.7
Sequence Break,2017,"Horror, Romance, Sci-Fi",4.5
Let There Be Light,2017,Drama,4.7
Brigsby Bear,2017,"Comedy, Drama",7.3
Abe,2019,"Comedy, Drama",6.2
Zombie with a Shotgun,2019,"Action, Horror",3.5
Wexford Plaza,2016,Comedy,6.3
Dementia 13,2017,"Fantasy, Horror, Thriller",4.4
The Archer,2016,"Drama, Thriller",5.2
Handsome: A Netflix Mystery Movie,2017,"Comedy, Mystery",5.2
Let Her Out,2016,"Horror, Sci-Fi, Thriller",4.4
The Detained,2017,"Comedy, Drama, Horror",3.4
The Revival,2017,"Drama, Romance",5.4
Ray Meets Helen,2017,"Drama, Fantasy, Romance",5.2
A Witches' Ball,2017,"Adventure, Comedy, Family",5.1
Mary Goes Round,2017,Drama,6.8
The Party,2017,"Comedy, Drama",6.6
Mosley,2019,"Animation, Adventure, Family",6.4
Wunderland,2018,"Action, War",3.3
Color Me You,2017,"Drama, Family, Romance",5.4
2 Graves in the Desert,2020,Thriller,2.7
Dangerous Game,2017,Action,4.5
Band Aid,2017,"Comedy, Drama, Music",6.6
In God I Trust,2018,Drama,7.1
Close Calls,2017,"Horror, Thriller",4.8
Escape from Cannibal Farm,2017,Horror,3.7
Wonder Wheel,2017,Drama,6.2
Burning Sands,2017,Drama,6
Catching Feelings,2017,"Comedy, Drama, Romance",5.6
Fun Mom Dinner,2017,Comedy,5.2
Fright Fest,2018,Horror,3.6
The Feels,2017,"Comedy, Romance",5.1
Conspiracy X,2018,Horror,2.6
Last Rampage: The Escape of Gary Tison,2017,"Action, Crime, Drama",5.7
Get My Gun,2017,"Horror, Thriller",5.6
Straight Outta Oz,2016,Musical,7.4
The Directive,2019,"Action, Adventure, Comedy",4.4
Dance Academy: The Movie,2017,Drama,7
Look Away,2018,"Drama, Fantasy, Horror",5.9
Devil in the Dark,2017,"Horror, Thriller",4.7
Mary,2019,Horror,4.4
Murder Made Easy,2017,"Comedy, Drama, Thriller",5.5
Dog Years,2017,Drama,6.9
Head Full of Honey,2018,"Comedy, Drama",4.7
Fall of Grace,2017,Horror,4
Plank Face,2016,Horror,5.4
The Competition,2018,"Comedy, Romance",4.5
Seat in Shadow,2016,"Comedy, Drama",4.6
The Stakelander,2016,"Action, Drama, Horror",5.3
Black Cop,2017,Drama,5
Max 2: White House Hero,2017,Family,5.2
Kings,2017,"Crime, Drama, Romance",5
Chemical Hearts,2020,"Drama, Romance",6.3
Darker Than Night,2018,"Horror, Thriller",4.5
Dark Meridian,2017,"Crime, Thriller",4.6
Big Fat Liar 2,2017,"Adventure, Comedy, Family",4
Ralph Breaks the Internet,2018,"Animation, Adventure, Comedy",7.1
Over-the-Rhine,2020,Drama,4.1
Walk. Ride. Rodeo.,2019,"Biography, Drama",6.4
American Violence,2017,"Crime, Drama, Thriller",4.5
Sacrilege,2017,Horror,3.3
You Can't Say No,2018,Comedy,3.9
Animator,2018,"Adventure, Fantasy",3.5
Savage Dog,2017,"Action, Drama",4.9
Major Deal,2016,Comedy,5.5
Lasso,2017,"Horror, Thriller",4.6
Gnome Alone,2017,"Animation, Adventure, Comedy",5.6
A Doggone Christmas,2016,Family,4
The Atoning,2017,"Drama, Horror, Thriller",4.1
Point Man,2018,Action,3.8
Know Your Enemy,2019,Drama,5.6
Vita & Virginia,2018,"Biography, Drama, Romance",5.7
Sleep No More,2017,Horror,5.2
Winter Thaw,2016,"Drama, Family, Fantasy",7.6
Yardie,2018,"Crime, Drama",5.8
The Capture,2017,"Sci-Fi, Thriller",6
How to Pick Your Second Husband First,2018,Comedy,4.5
Empty Space,2016,Drama,6.7
Silencer,2018,"Action, Drama, Thriller",3.9
Devil's Whisper,2019,"Horror, Thriller",4.2
Adult Babies,2017,Horror,4.1
The Generator,2017,Sci-Fi,3.6
Created Equal,2017,"Drama, Thriller",5.3
The Student,2017,Thriller,4.4
No Alternative,2018,Drama,5.9
Serpent,2017,Thriller,4.5
"Jesus, Bro!",2017,"Comedy, Fantasy",6.7
Slapped! The Movie,2018,"Comedy, Fantasy",6.1
Damsel,2018,"Comedy, Drama, Western",5.6
Elizabeth Blue,2017,Drama,5.5
Bodied,2017,"Comedy, Drama, Music",7.1
Brad's Status,2017,"Comedy, Drama, Music",6.5
First Kill,2017,"Action, Thriller",5
Desert Shores,2018,Drama,6
The Super,2017,"Horror, Mystery, Thriller",5.9
Vengeance,2018,Action,4.4
Escape Room,2019,"Action, Adventure, Horror",6.3
House of Demons,2018,"Drama, Fantasy, Horror",3.3
Marrowbone,2017,"Drama, Horror, Mystery",6.7
Living Space,2018,"Drama, Horror",3.3
High-Rise Rescue,2017,"Action, Drama",5.1
Odd Squad: The Movie,2016,"Action, Adventure, Comedy",6
Life and Nothing More,2017,Drama,6.5
Spies Are Forever,2016,Musical,8.7
Soft Matter,2018,"Comedy, Horror, Sci-Fi",2.9
Groupers,2019,"Comedy, Drama",5.6
Cain Hill,2017,"Horror, Thriller",3.5
Her Last Will,2016,Thriller,5.9
Sandy Wexler,2017,Comedy,5.2
Diminuendo,2018,"Romance, Sci-Fi",4.4
The Last Descent,2016,Drama,5.4
Age of Summer,2018,"Comedy, Drama, Romance",5.5
Monster High: Welcome to Monster High,2016,"Animation, Fantasy",5.6
Avenge the Crows,2017,"Crime, Drama, Thriller",5.1
Sprinter,2018,"Drama, Sport",6.1
Seat 25,2017,"Drama, Sci-Fi",5.2
Inconceivable,2016,"Drama, Thriller",5.1
The House of Tomorrow,2017,"Comedy, Drama",6.2
The Hunting,2017,Drama,5.4
Blue Jay,2016,"Drama, Romance",7.3
Wounds,2019,"Drama, Horror, Mystery",4
Porcupine Lake,2017,"Drama, Romance",5.4
Doll in the Dark,2016,Thriller,5
King of the Dancehall,2016,"Drama, Musical",5
Stadium Anthems,2018,"Comedy, Drama, Music",7.9
Possessor,2020,"Horror, Sci-Fi, Thriller",6.3
Clifton Hill,2019,"Drama, Mystery, Thriller",5.7
A Crooked Somebody,2017,"Crime, Drama, Thriller",6.2
Narco Valley,2018,"Action, Crime, Drama",6
Pool Party Massacre,2017,"Comedy, Horror",4.4
Holy Terror,2017,Horror,3.6
Unlovable,2018,"Comedy, Drama, Music",5.9
Werewolf,2016,Drama,6
Think Like a Dog,2020,"Comedy, Drama, Family",5.1
Wildlife,2018,Drama,6.8
The Rolling Stones: Havana Moon,2016,Music,7.8
Atomic Shark,2016,"Action, Adventure, Comedy",2.8
Horror Hotel: The Movie,2016,"Comedy, Horror, Sci-Fi",4.6
Knights of the Damned,2017,"Action, Fantasy, Horror",2.5
The Pale Man,2017,"Mystery, Thriller",4.5
The Professor and the Madman,2019,"Biography, Drama",7.3
Amazon Adventure,2017,Drama,6
Broken,2018,"Crime, Drama",5.1
Permanent,2017,Comedy,5.5
The Ouija Possession,2016,Horror,1.9
The Book of Secrets,2017,Horror,7.4
Stay,2017,"Drama, Horror, Thriller",4.7
The Witch in the Window,2018,"Drama, Horror",5.7
Johnny Gruesome,2018,"Comedy, Horror",3.8
Steel Country,2018,"Mystery, Thriller",6.2
Tell Me How I Die,2016,"Horror, Mystery, Thriller",5
Unhinged,2017,Horror,4.1
Black Creek,2017,Horror,4.5
Branagh Theatre Live: Romeo and Juliet,2016,Romance,8.1
Dead Sunrise,2017,"Adventure, Horror, Sci-Fi",4.1
1st Strike,2016,Drama,4.8
Art Show Bingo,2017,Romance,6.1
Sodom,2017,"Drama, Romance",6.2
Redwood,2017,Horror,4.5
Valentine DayZ,2018,Horror,2.1
The Voices,2020,"Horror, Thriller",3.8
Pretty Outrageous,2017,"Comedy, Family",6.3
It Happened in L.A.,2017,Comedy,5.5
We Have Always Lived in the Castle,2018,"Drama, Mystery, Thriller",5.6
The Mustang,2019,Drama,6.9
Hatton Garden the Heist,2016,"Action, Crime, Drama",3.9
The Flood,2019,Drama,5.2
Stay Out Stay Alive,2019,"Horror, Thriller",4
"Fell, Jumped or Pushed",2016,Comedy,6.1
Girl in the Box,2016,"Crime, Drama",6.3
Ingrid Goes West,2017,"Comedy, Drama",6.6
The Cabin,2018,"Horror, Thriller",2.9
Solver,2017,Adventure,5.2
Frank and Ava,2018,"Biography, Drama, History",3.6
Captive State,2019,"Action, Adventure, Drama",6
I Hate Kids,2019,"Adventure, Comedy",5.8
Splitting Image,2017,Thriller,5.1
Lemon,2017,"Comedy, Drama",4.6
Winter Ridge,2018,"Crime, Drama, Mystery",4.3
The Jesus Rolls,2019,"Comedy, Crime, Drama",4.3
After Louie,2017,"Drama, Romance",5.5
Dating My Mother,2017,Comedy,4.8
Lost Fare,2018,"Crime, Drama, Thriller",4.6
My Days of Mercy,2017,"Drama, Romance",6.4
The Wedding Party,2016,"Comedy, Romance",6
3rd Night,2017,Horror,4.6
The Transcendents,2018,"Music, Mystery, Thriller",9.2
Hatchback,2019,Comedy,4.3
The Maestro,2018,"Biography, Drama, History",5.7
The Devil's Well,2018,"Horror, Mystery, Thriller",3.7
Balboa Blvd,2019,"Drama, Sport",6.6
No Postage Necessary,2017,"Comedy, Drama",6.3
King Arthur: Excalibur Rising,2017,"Action, Adventure",2.5
Black Luck,2016,"Action, Crime, Drama",6.9
The Manor,2018,"Horror, Thriller",3
Red Sonja: Queen of Plagues,2016,"Animation, Action, Adventure",3.5
The Incredible Jessica James,2017,Comedy,6.5
Rag Doll,2019,"Action, Drama",5.4
Extraordinary,2017,Drama,3.5
First Light,2018,"Drama, Sci-Fi, Thriller",5.5
The Middle Finger,2016,Comedy,4.1
The 13th Friday,2017,"Horror, Thriller",2.9
The Night Before,2017,Horror,4.5
What Lies Ahead,2019,Thriller,3.3
Bornless Ones,2016,Horror,4.6
All the Devil's Men,2018,Action,5.1
Ordinary Love,2019,"Drama, Romance",6.6
Extracurricular Activities,2019,"Comedy, Mystery, Thriller",6.1
What Still Remains,2018,"Drama, Thriller",4.7
Charlotte,2017,"Drama, Mystery",3.8
This Is Our Christmas,2018,Family,3.5
S.W.A.T.: Under Siege,2017,"Action, Thriller",4.6
The Strange Ones,2017,"Drama, Thriller",5
They're Inside,2019,Horror,4.2
The Darkest Dawn,2016,"Action, Sci-Fi",4.1
Radioactive,2019,"Biography, Drama, Romance",6.2
Crucible of the Vampire,2019,"Drama, Fantasy, Horror",3.5
Kin,2018,"Action, Adventure, Crime",5.8
Hide the Monster,2016,Horror,6.2
Last Flag Flying,2017,"Comedy, Drama, War",6.9
She's Just a Shadow,2019,"Crime, Drama, Thriller",3.9
Nameja gredzens,2018,"Action, Drama, History",6.2
American Exit,2019,"Adventure, Drama",4.8
Mad World,2018,"Action, Sci-Fi",3.8
Great Great Great,2017,Drama,4.9
Obsession,2019,Thriller,4.9
All Light Will End,2018,"Horror, Thriller",4
Christmas with the Andersons,2016,"Comedy, Family",4.3
Dim the Fluorescents,2017,"Comedy, Drama",5.3
Use Me,2019,Thriller,4.1
Finding Steve McQueen,2019,"Crime, Romance",6.2
Apparition,2019,Horror,3
The Wrong Mother,2017,"Drama, Thriller",5.5
CarousHELL,2016,Horror,5.2
Madness in the Method,2019,"Comedy, Crime",5.8
The Children Act,2017,Drama,6.7
Keeping Up with the Kandasamys,2017,Comedy,7.3
Untogether,2018,Drama,5.1
Skin,2018,"Biography, Crime, Drama",7
The Crescent,2017,"Horror, Mystery",4.9
Bad Black,2016,"Action, Comedy",7.4
Three Summers,2017,Comedy,6.3
The Falls: Covenant of Grace,2016,"Drama, Romance",6.9
Greyhound,2020,"Action, Drama, History",7
Naked,2017,"Comedy, Fantasy, Romance",5.4
Riot Girls,2019,"Action, Sci-Fi",4.4
The Best People,2017,Comedy,4.6
The Axiom,2018,Horror,5.6
Cruel Peter,2019,Horror,5
Hell's Kitty,2018,"Comedy, Horror",3.5
Professor Mack,2019,"Comedy, Romance",4.3
First Reformed,2017,"Drama, Mystery, Thriller",7.1
Princess Cyd,2017,"Drama, Romance",6.7
The Toybox,2018,"Horror, Thriller",3.7
A Question of Faith,2017,Drama,5.8
Anthem of a Teenage Prophet,2018,Drama,5.3
